 ,first_name,last_name,email,username,password,picture/large,picture/medium,picture/thumbnail,team_name
344,Aimee,Bridges,jbautista@example.com,rniese9j,7IMVAM84g6Wc,https://randomuser.me/api/portraits/men/66.jpg,https://randomuser.me/api/portraits/med/men/66.jpg,https://randomuser.me/api/portraits/thumb/men/66.jpg,Alpha Architects
345,Kari,Brewer,michaelgallegos@example.net,aedmott9k,3HGRcJ,https://randomuser.me/api/portraits/women/1.jpg,https://randomuser.me/api/portraits/med/women/1.jpg,https://randomuser.me/api/portraits/thumb/women/1.jpg,TerraTech Titans
346,Vicki,Park,katie93@example.net,aaskey9l,tb483LNiU,https://randomuser.me/api/portraits/men/58.jpg,https://randomuser.me/api/portraits/med/men/58.jpg,https://randomuser.me/api/portraits/thumb/men/58.jpg,Quasar Questers
347,Kerri,Simpson,sparksrodney@example.net,hbumby9m,oexGOdksg,https://randomuser.me/api/portraits/women/29.jpg,https://randomuser.me/api/portraits/med/women/29.jpg,https://randomuser.me/api/portraits/thumb/women/29.jpg,Celestial Champions
348,Raven,Moore,klinecody@example.com,gcabrales9n,0WLMRpE84DAp,https://randomuser.me/api/portraits/women/40.jpg,https://randomuser.me/api/portraits/med/women/40.jpg,https://randomuser.me/api/portraits/thumb/women/40.jpg,Comet Crusaders
349,Darryl,Barton,danielskim@example.com,schoak9o,cJjRtMWTBDh,https://randomuser.me/api/portraits/women/94.jpg,https://randomuser.me/api/portraits/med/women/94.jpg,https://randomuser.me/api/portraits/thumb/women/94.jpg,Infinity Innovators
350,Leah,Benton,cody23@example.net,hplayford9p,vpkLfAWT,https://randomuser.me/api/portraits/men/83.jpg,https://randomuser.me/api/portraits/med/men/83.jpg,https://randomuser.me/api/portraits/thumb/men/83.jpg,Satellite Sprinters
351,Bernard,Schroeder,walter74@example.net,wstanyard9q,qroliL8eGAdc,https://randomuser.me/api/portraits/men/49.jpg,https://randomuser.me/api/portraits/med/men/49.jpg,https://randomuser.me/api/portraits/thumb/men/49.jpg,Gamma Galaxy Gang
352,Robert,Montgomery,anita65@example.com,cliversidge9r,qzIwj5V2Y,https://randomuser.me/api/portraits/women/83.jpg,https://randomuser.me/api/portraits/med/women/83.jpg,https://randomuser.me/api/portraits/thumb/women/83.jpg,Cosmic Crew
353,Randall,Collins,pmcmahon@example.com,zagerskow9s,pQVePsDT9u,https://randomuser.me/api/portraits/men/84.jpg,https://randomuser.me/api/portraits/med/men/84.jpg,https://randomuser.me/api/portraits/thumb/men/84.jpg,Star Stormers
354,Stacie,Archer,paynescott@example.net,ylightewood9t,rGqPbFgNpvW,https://randomuser.me/api/portraits/women/26.jpg,https://randomuser.me/api/portraits/med/women/26.jpg,https://randomuser.me/api/portraits/thumb/women/26.jpg,Solar Flare Squad
355,Eduardo,Rodgers,christyrichards@example.net,elowmass9u,zvrCKXrD,https://randomuser.me/api/portraits/men/67.jpg,https://randomuser.me/api/portraits/med/men/67.jpg,https://randomuser.me/api/portraits/thumb/men/67.jpg,Uranus Ultrons
356,Robert,Avila,judithpotts@example.com,hedmands9v,qT6EV6ecxT,https://randomuser.me/api/portraits/women/96.jpg,https://randomuser.me/api/portraits/med/women/96.jpg,https://randomuser.me/api/portraits/thumb/women/96.jpg,Velocity Voyagers
357,Jermaine,Michael,meghan13@example.com,ereskelly9w,QgZAKH,https://randomuser.me/api/portraits/men/77.jpg,https://randomuser.me/api/portraits/med/men/77.jpg,https://randomuser.me/api/portraits/thumb/men/77.jpg,Eclipse Enforcers
358,Lance,Blankenship,chelsea50@example.com,gmaplestone9x,hrjMk39,https://randomuser.me/api/portraits/women/26.jpg,https://randomuser.me/api/portraits/med/women/26.jpg,https://randomuser.me/api/portraits/thumb/women/26.jpg,Lightning Legion
359,Alvin,Smith,johnathanshields@example.org,dbelverstone9y,YCkW326CnD9,https://randomuser.me/api/portraits/women/15.jpg,https://randomuser.me/api/portraits/med/women/15.jpg,https://randomuser.me/api/portraits/thumb/women/15.jpg,Astro Assassins
360,Kathryn,Bernard,sarah48@example.com,rgarvie9z,V51F0IfS,https://randomuser.me/api/portraits/women/13.jpg,https://randomuser.me/api/portraits/med/women/13.jpg,https://randomuser.me/api/portraits/thumb/women/13.jpg,Nebula Ninjas
361,Jamie,Jimenez,reevesphilip@example.net,achadwina0,umSiDFRu,https://randomuser.me/api/portraits/men/3.jpg,https://randomuser.me/api/portraits/med/men/3.jpg,https://randomuser.me/api/portraits/thumb/men/3.jpg,Plasma Patrol
362,Francisco,Hutchinson,kayla48@example.net,rgeorgota1,swX9b8iyD,https://randomuser.me/api/portraits/men/54.jpg,https://randomuser.me/api/portraits/med/men/54.jpg,https://randomuser.me/api/portraits/thumb/men/54.jpg,Hyper DriveHeroes
363,Earl,Jenkins,rcochran@example.com,bpenka2,rpQ1tJEw8,https://randomuser.me/api/portraits/women/45.jpg,https://randomuser.me/api/portraits/med/women/45.jpg,https://randomuser.me/api/portraits/thumb/women/45.jpg,Quark Quantum
364,Heather,Snyder,micheal66@example.net,washmenta3,ag1QWPyi,https://randomuser.me/api/portraits/women/30.jpg,https://randomuser.me/api/portraits/med/women/30.jpg,https://randomuser.me/api/portraits/thumb/women/30.jpg,Spectrum Saviors
365,Christine,Matthews,pbean@example.org,dswifta4,KNB110nigbD,https://randomuser.me/api/portraits/men/60.jpg,https://randomuser.me/api/portraits/med/men/60.jpg,https://randomuser.me/api/portraits/thumb/men/60.jpg,Xeno Xperts
366,Kaylee,Dixon,brendanstewart@example.net,blaxstona5,OLGMXo,https://randomuser.me/api/portraits/men/6.jpg,https://randomuser.me/api/portraits/med/men/6.jpg,https://randomuser.me/api/portraits/thumb/men/6.jpg,Stellar Strikers
367,Ariel,Prince,bhardin@example.org,lconora6,wYntHgLVHYT,https://randomuser.me/api/portraits/men/94.jpg,https://randomuser.me/api/portraits/med/men/94.jpg,https://randomuser.me/api/portraits/thumb/men/94.jpg,Omega Opportunists
368,Emma,Hinton,nichole84@example.org,bcriellya7,VTFXdv,https://randomuser.me/api/portraits/men/25.jpg,https://randomuser.me/api/portraits/med/men/25.jpg,https://randomuser.me/api/portraits/thumb/men/25.jpg,WarpWave Warriors
369,Kara,Esparza,cfrancis@example.com,creilya8,8DcT1DQuq,https://randomuser.me/api/portraits/women/2.jpg,https://randomuser.me/api/portraits/med/women/2.jpg,https://randomuser.me/api/portraits/thumb/women/2.jpg,Moonshot Mavericks
370,Erika,Cruz,cjimenez@example.com,bbradmana9,1faGBxrVgO8,https://randomuser.me/api/portraits/women/67.jpg,https://randomuser.me/api/portraits/med/women/67.jpg,https://randomuser.me/api/portraits/thumb/women/67.jpg,Orion Overlords
371,Preston,Erickson,hectorchristensen@example.com,asnowlingaa,Hz5cUBa3sG4l,https://randomuser.me/api/portraits/men/52.jpg,https://randomuser.me/api/portraits/med/men/52.jpg,https://randomuser.me/api/portraits/thumb/men/52.jpg,Aurora Adventurers
372,Brittney,Norris,albert29@example.com,abadiniab,8uwHuoTZCgi8,https://randomuser.me/api/portraits/women/51.jpg,https://randomuser.me/api/portraits/med/women/51.jpg,https://randomuser.me/api/portraits/thumb/women/51.jpg,Celestial Challengers
373,Gilbert,Lin,louisgould@example.org,rbleythinac,j2dYZumd,https://randomuser.me/api/portraits/men/3.jpg,https://randomuser.me/api/portraits/med/men/3.jpg,https://randomuser.me/api/portraits/thumb/men/3.jpg,AlphaAstro Artists
374,Jose,Deleon,francesbeltran@example.com,hlittleoverad,ct22VvVV,https://randomuser.me/api/portraits/women/41.jpg,https://randomuser.me/api/portraits/med/women/41.jpg,https://randomuser.me/api/portraits/thumb/women/41.jpg,TerraTech Troopers
375,Phyllis,Strickland,edgar84@example.com,lfaganae,5kXWJTaZZq0V,https://randomuser.me/api/portraits/women/88.jpg,https://randomuser.me/api/portraits/med/women/88.jpg,https://randomuser.me/api/portraits/thumb/women/88.jpg,Jedi Juggernauts
376,Robyn,Ferrell,sblevins@example.com,ddetoileaf,GHsdRK5UMPIE,https://randomuser.me/api/portraits/women/69.jpg,https://randomuser.me/api/portraits/med/women/69.jpg,https://randomuser.me/api/portraits/thumb/women/69.jpg,Sith Slayers
377,Marie,Taylor,adrian94@example.org,mmeeginag,cCLyLL,https://randomuser.me/api/portraits/women/6.jpg,https://randomuser.me/api/portraits/med/women/6.jpg,https://randomuser.me/api/portraits/thumb/women/6.jpg,DeathStar Destroyers
378,Cameron,Gray,vicki49@example.org,sbashamah,o8vr0fjT,https://randomuser.me/api/portraits/women/79.jpg,https://randomuser.me/api/portraits/med/women/79.jpg,https://randomuser.me/api/portraits/thumb/women/79.jpg,Rebel Renegades
379,Calvin,Gilbert,dustinclayton@example.org,eliveseyai,nSUB8n31juW,https://randomuser.me/api/portraits/men/54.jpg,https://randomuser.me/api/portraits/med/men/54.jpg,https://randomuser.me/api/portraits/thumb/men/54.jpg,Force Fury
380,Glenn,Graves,jermainewalters@example.net,mphelipsaj,t8bLJFWIwJ4p,https://randomuser.me/api/portraits/women/76.jpg,https://randomuser.me/api/portraits/med/women/76.jpg,https://randomuser.me/api/portraits/thumb/women/76.jpg,Galactic Guardians
381,Jeff,Olsen,shepherdallen@example.net,nescheak,PE5PPH9l,https://randomuser.me/api/portraits/women/72.jpg,https://randomuser.me/api/portraits/med/women/72.jpg,https://randomuser.me/api/portraits/thumb/women/72.jpg,DarkSide Demolishers
382,Wyatt,Monroe,btaylor@example.com,fboyneal,dnwWdC,https://randomuser.me/api/portraits/men/80.jpg,https://randomuser.me/api/portraits/med/men/80.jpg,https://randomuser.me/api/portraits/thumb/men/80.jpg,LightSide Legends
383,Gina,Leon,joywhite@example.com,mpolettoam,reoddBXG,https://randomuser.me/api/portraits/women/58.jpg,https://randomuser.me/api/portraits/med/women/58.jpg,https://randomuser.me/api/portraits/thumb/women/58.jpg,Starfighter Squadron
384,Susan,Fritz,shane47@example.org,cgoodsellan,iY2HRxopce,https://randomuser.me/api/portraits/men/53.jpg,https://randomuser.me/api/portraits/med/men/53.jpg,https://randomuser.me/api/portraits/thumb/men/53.jpg,Sith Lord Slayers
385,Tommy,Combs,figueroaalice@example.net,gfrankao,XKPzC5NsrAY,https://randomuser.me/api/portraits/women/51.jpg,https://randomuser.me/api/portraits/med/women/51.jpg,https://randomuser.me/api/portraits/thumb/women/51.jpg,Wookiee Warriors
386,Julian,Sherman,zsantana@example.com,idreiap,ddQ6rN,https://randomuser.me/api/portraits/women/88.jpg,https://randomuser.me/api/portraits/med/women/88.jpg,https://randomuser.me/api/portraits/thumb/women/88.jpg,Imperial Inquisitors
387,Fernando,Carpenter,justincombs@example.com,chenworthaq,LI0MiYYE8l,https://randomuser.me/api/portraits/men/99.jpg,https://randomuser.me/api/portraits/med/men/99.jpg,https://randomuser.me/api/portraits/thumb/men/99.jpg,Rebel Alliance Rangers
388,Leonard,Parsons,christinaconner@example.com,cvasyuninar,qXmMBzrX2,https://randomuser.me/api/portraits/men/66.jpg,https://randomuser.me/api/portraits/med/men/66.jpg,https://randomuser.me/api/portraits/thumb/men/66.jpg,Droid Defenders
389,Nina,Giles,mchase@example.com,graweas,eibGg5D,https://randomuser.me/api/portraits/women/31.jpg,https://randomuser.me/api/portraits/med/women/31.jpg,https://randomuser.me/api/portraits/thumb/women/31.jpg,Force Awakened Heroes
390,Anne,Fox,egeorge@example.org,ocoddingtonat,xsubGXwkL0Em,https://randomuser.me/api/portraits/women/85.jpg,https://randomuser.me/api/portraits/med/women/85.jpg,https://randomuser.me/api/portraits/thumb/women/85.jpg,Lightsaber Legion
391,Mandy,Green,jesushowell@example.com,gespinaau,h2JdHyiJWT,https://randomuser.me/api/portraits/women/72.jpg,https://randomuser.me/api/portraits/med/women/72.jpg,https://randomuser.me/api/portraits/thumb/women/72.jpg,Clone Trooper Commandos
392,Angel,Stokes,zdavies@example.net,arowbreyav,Qjs5UUzTlxtd,https://randomuser.me/api/portraits/men/16.jpg,https://randomuser.me/api/portraits/med/men/16.jpg,https://randomuser.me/api/portraits/thumb/men/16.jpg,Resistance Rising
393,Bryce,Ball,chelsey42@example.net,sdinanaw,jA7Y32FtN,https://randomuser.me/api/portraits/women/52.jpg,https://randomuser.me/api/portraits/med/women/52.jpg,https://randomuser.me/api/portraits/thumb/women/52.jpg,Mandalorian Mercenaries
394,Whitney,Vargas,kirkoliver@example.com,jwarsopax,N7dAig,https://randomuser.me/api/portraits/men/8.jpg,https://randomuser.me/api/portraits/med/men/8.jpg,https://randomuser.me/api/portraits/thumb/men/8.jpg,Ewok Eradicators
395,Natalie,Grimes,preston37@example.net,lelloyay,jGZw4PG3,https://randomuser.me/api/portraits/men/28.jpg,https://randomuser.me/api/portraits/med/men/28.jpg,https://randomuser.me/api/portraits/thumb/men/28.jpg,Sith Sorcerers
396,Vickie,Velez,danielroberson@example.com,mtwellaz,MHuGIM8,https://randomuser.me/api/portraits/men/0.jpg,https://randomuser.me/api/portraits/med/men/0.jpg,https://randomuser.me/api/portraits/thumb/men/0.jpg,Jedi Masters
397,Grant,Morrison,edward48@example.org,pchevinb0,C5dUTIGRN,https://randomuser.me/api/portraits/men/74.jpg,https://randomuser.me/api/portraits/med/men/74.jpg,https://randomuser.me/api/portraits/thumb/men/74.jpg,Imperial Stormtroopers
398,Bradley,Douglas,ymunoz@example.org,ameneghib1,Mso5uNdyL2y,https://randomuser.me/api/portraits/women/59.jpg,https://randomuser.me/api/portraits/med/women/59.jpg,https://randomuser.me/api/portraits/thumb/women/59.jpg,Rebel Revolutionaries
399,Roberto,Yu,barbaragreene@example.org,idafyddb2,rTtTsnFQu9,https://randomuser.me/api/portraits/women/46.jpg,https://randomuser.me/api/portraits/med/women/46.jpg,https://randomuser.me/api/portraits/thumb/women/46.jpg,Galactic Bounty Hunters
400,Debbie,Lozano,debbie77@example.net,fboddb3,5OUcEnW2Co,https://randomuser.me/api/portraits/men/12.jpg,https://randomuser.me/api/portraits/med/men/12.jpg,https://randomuser.me/api/portraits/thumb/men/12.jpg,DarkSide Destroyers
401,Henry,Ellis,houseshari@example.net,fbelfrageb4,l6Kdh0mSYl,https://randomuser.me/api/portraits/women/75.jpg,https://randomuser.me/api/portraits/med/women/75.jpg,https://randomuser.me/api/portraits/thumb/women/75.jpg,LightSide Liberators
402,Kyle,Bartlett,priscilla10@example.net,jfidalb5,VBJUBDXcEL1,https://randomuser.me/api/portraits/men/6.jpg,https://randomuser.me/api/portraits/med/men/6.jpg,https://randomuser.me/api/portraits/thumb/men/6.jpg,StarWars Strikers
403,Ricky,Fitzpatrick,renee45@example.com,bbyasb6,Ai1S8mhz,https://randomuser.me/api/portraits/women/26.jpg,https://randomuser.me/api/portraits/med/women/26.jpg,https://randomuser.me/api/portraits/thumb/women/26.jpg,Millennium FalconFury
404,Tanya,Spencer,rodom@example.com,cegeb7,YCWgTca55,https://randomuser.me/api/portraits/men/32.jpg,https://randomuser.me/api/portraits/med/men/32.jpg,https://randomuser.me/api/portraits/thumb/men/32.jpg,Sith Assassins
405,Francis,Walter,fflores@example.net,cgorseb8,ymltO9f,https://randomuser.me/api/portraits/women/59.jpg,https://randomuser.me/api/portraits/med/women/59.jpg,https://randomuser.me/api/portraits/thumb/women/59.jpg,Wookiee Warlords
406,Lydia,Alexander,christiemacdonald@example.net,rlittlecoteb9,R5yUOumwyuK,https://randomuser.me/api/portraits/women/49.jpg,https://randomuser.me/api/portraits/med/women/49.jpg,https://randomuser.me/api/portraits/thumb/women/49.jpg,Imperial Infiltrators
407,Jessica,Chambers,mark07@example.com,ablountba,iLzfSv2qKF7,https://randomuser.me/api/portraits/women/36.jpg,https://randomuser.me/api/portraits/med/women/36.jpg,https://randomuser.me/api/portraits/thumb/women/36.jpg,Rebel Alliance Assault
408,Summer,Escobar,kelseyholden@example.com,mmacgeffenbb,4Da56ajtm3S,https://randomuser.me/api/portraits/women/58.jpg,https://randomuser.me/api/portraits/med/women/58.jpg,https://randomuser.me/api/portraits/thumb/women/58.jpg,Droid Destruction Squad
409,Marisa,Vance,qmontgomery@example.net,sbasdenbc,8PfJTD,https://randomuser.me/api/portraits/women/59.jpg,https://randomuser.me/api/portraits/med/women/59.jpg,https://randomuser.me/api/portraits/thumb/women/59.jpg,Force Awakened Defenders
410,Gabrielle,Fritz,gene66@example.com,ntissierbd,XmvpiTz,https://randomuser.me/api/portraits/men/30.jpg,https://randomuser.me/api/portraits/med/men/30.jpg,https://randomuser.me/api/portraits/thumb/men/30.jpg,Lightsaber Wielders
411,Maureen,Barrett,cranerick@example.org,jkornelbe,zhiHRvm,https://randomuser.me/api/portraits/women/44.jpg,https://randomuser.me/api/portraits/med/women/44.jpg,https://randomuser.me/api/portraits/thumb/women/44.jpg,Clone Trooper Corps
412,Cody,Arnold,glovermike@example.com,lserrurierbf,kcSuDVk1j8,https://randomuser.me/api/portraits/men/21.jpg,https://randomuser.me/api/portraits/med/men/21.jpg,https://randomuser.me/api/portraits/thumb/men/21.jpg,Resistance Rangers
413,Holly,Manning,vmckinney@example.net,cseligsonbg,aeRycF4Xm,https://randomuser.me/api/portraits/men/67.jpg,https://randomuser.me/api/portraits/med/men/67.jpg,https://randomuser.me/api/portraits/thumb/men/67.jpg,Mandalorian Marauders
414,Samantha,Barr,qromero@example.net,jlidgatebh,NHHjxf1S5aA,https://randomuser.me/api/portraits/women/36.jpg,https://randomuser.me/api/portraits/med/women/36.jpg,https://randomuser.me/api/portraits/thumb/women/36.jpg,Ewok Eliminators
415,Hailey,Pena,castrocalvin@example.net,cdenidgebi,pEIzYqDu,https://randomuser.me/api/portraits/men/25.jpg,https://randomuser.me/api/portraits/med/men/25.jpg,https://randomuser.me/api/portraits/thumb/men/25.jpg,Sith ShadowLords
416,Phillip,Dalton,louissolomon@example.net,kmcnicklebj,V3mAQMj5e,https://randomuser.me/api/portraits/men/39.jpg,https://randomuser.me/api/portraits/med/men/39.jpg,https://randomuser.me/api/portraits/thumb/men/39.jpg,Jedi Protectors
417,Maria,Downs,christopher66@example.com,tkeesbk,EhCUEqzID,https://randomuser.me/api/portraits/men/58.jpg,https://randomuser.me/api/portraits/med/men/58.jpg,https://randomuser.me/api/portraits/thumb/men/58.jpg,Imperial Elite Force
418,Sarah,Ayers,maria81@example.org,cquadriobl,3P2wv5,https://randomuser.me/api/portraits/women/71.jpg,https://randomuser.me/api/portraits/med/women/71.jpg,https://randomuser.me/api/portraits/thumb/women/71.jpg,Rebel Resistance Raiders
419,Gregg,Hurst,edwarddennis@example.org,corumbm,JtvkLVreCweE,https://randomuser.me/api/portraits/women/32.jpg,https://randomuser.me/api/portraits/med/women/32.jpg,https://randomuser.me/api/portraits/thumb/women/32.jpg,Galactic Guard Force
420,Micheal,Todd,nkane@example.com,tsulmanbn,f6uCz13f,https://randomuser.me/api/portraits/women/37.jpg,https://randomuser.me/api/portraits/med/women/37.jpg,https://randomuser.me/api/portraits/thumb/women/37.jpg,DarkSide Dominators
421,Gabriel,Heath,megangamble@example.com,gdowebo,3jOvFVcmk2,https://randomuser.me/api/portraits/women/30.jpg,https://randomuser.me/api/portraits/med/women/30.jpg,https://randomuser.me/api/portraits/thumb/women/30.jpg,LightSide Liberation Army
422,Joy,Mercer,tricia97@example.org,rkenworthybp,G0bq2RsBkbG,https://randomuser.me/api/portraits/women/12.jpg,https://randomuser.me/api/portraits/med/women/12.jpg,https://randomuser.me/api/portraits/thumb/women/12.jpg,StarWars Sentinels
